order,ship_date,billable_kg,ups_fuel_pct,fedex_inr_gst,ups_saver_inr_gst,diff,oversize
C-43-43555-21,2026-08-18,3.5,44.25,3660.87,3657.56,-3.31,0
C-53-7871949-22,2026-08-18,5.0,44.25,4538.91,4624.59,85.68,0
C-43-44347-21,2026-08-18,7.0,44.25,5845.88,6165.77,319.88,0
C-43-43693-21,2026-08-18,5.5,44.25,5062.85,5009.9,-52.95,0
C-43-44465-21,2026-08-18,8.0,44.25,6367.91,6934.12,566.21,0
C-43-44316-21,2026-08-18,4.0,44.25,3953.55,3980.0,26.45,0
C-43-42520-21,2026-08-18,18.5,44.25,15101.23,13979.49,-1121.74,0
C-53-7871878-22,2026-08-18,2.0,44.25,2920.06,2656.55,-263.52,0
C-43-44383-21,2026-08-18,7.0,44.25,5845.88,6165.77,319.88,0
C-43-43193-21,2026-08-18,8.0,44.25,6367.91,6934.12,566.21,0
C-43-43886-21,2026-08-18,12.0,44.25,10416.46,9744.3,-672.16,0
C-43-44086-21,2026-08-18,5.5,44.25,5062.85,5009.9,-52.95,0
C-4134123995,2026-08-18,3.5,44.25,3660.87,3657.56,-3.31,0
C-53-7871930-22,2026-08-18,10.0,44.25,7412.91,8269.18,856.27,0
C-43-43991-21,2026-08-18,8.0,44.25,6367.91,6934.12,566.21,0
C-53-7871465-22,2026-08-18,2.5,44.25,3137.89,3001.23,-136.66,0
C-43-43964-21,2026-08-18,6.0,44.25,5323.86,5395.27,71.41,0
C-43-44398-21,2026-08-18,4.0,44.25,3953.55,3980.0,26.45,0
C-53-7871874-22,2026-08-18,7.0,44.25,5845.88,6165.77,319.88,0
C-43-43571-21,2026-08-18,7.0,44.25,5845.88,6165.77,319.88,0
C-43-44211-21,2026-08-18,9.5,44.25,7151.9,7964.89,812.99,0
C-43-44232-21,2026-08-18,5.0,44.25,4538.91,4624.59,85.68,0
C-43-44462-21,2026-08-18,6.0,44.25,5323.86,5395.27,71.41,0
C-53-7871866-22,2026-08-18,5.0,44.25,4538.91,4624.59,85.68,0
C-43-44616-21,2026-08-18,8.5,44.25,6628.92,7320.28,691.37,0
C-53-7871806-22,2026-08-18,4.5,44.25,3953.55,4304.02,350.47,0
C-43-44561-21,2026-08-18,3.5,44.25,3660.87,3657.56,-3.31,0
C-43-44116-21,2026-08-18,9.5,44.25,7151.9,7964.89,812.99,0
C-43-44518-21,2026-08-18,6.0,44.25,5323.86,5395.27,71.41,0
C-43-44352-21,2026-08-18,5.0,44.25,4538.91,4624.59,85.68,0
C-43-44073-21,2026-08-18,11.5,44.25,10055.65,9397.45,-658.2,0
C-43-43717-21,2026-08-18,6.0,44.25,5323.86,5395.27,71.41,0
C-43-43692-21,2026-08-18,11.0,44.25,9695.8,9049.65,-646.15,0
C-53-7871810-22,2026-08-18,3.0,44.25,3368.2,3336.45,-31.74,0
C-43-43934-21,2026-08-18,6.0,44.25,5323.86,5395.27,71.41,0
C-43-44660-21,2026-08-18,8.0,44.25,6367.91,6934.12,566.21,0
C-43-44132-21,2026-08-18,5.5,44.25,5062.85,5009.9,-52.95,0
C-43-44396-21,2026-08-18,5.5,44.25,5062.85,5009.9,-52.95,0
C-43-43466-21,2026-08-18,6.0,44.25,5323.86,5395.27,71.41,0
C-43-41358-21,2026-08-18,7.5,44.25,6106.89,6549.65,442.76,0
C-43-43497-21,2026-08-18,2.5,44.25,3137.89,3001.23,-136.66,0
C-43-44121-21,2026-08-18,5.5,44.25,5062.85,5009.9,-52.95,0
C-43-44287-21,2026-08-18,9.0,44.25,6890.89,7652.27,761.38,0
C-43-45097-21,2026-08-18,8.5,44.25,6634.67,7320.28,685.61,0
C-43-45097-21,2026-08-18,8.5,44.25,6634.67,7320.28,685.61,0
C-43-45097-21,2026-08-18,8.5,44.25,6634.67,7320.28,685.61,0
C-43-43278-21,2026-08-17,6.5,44.25,5327.7,5779.28,451.58,0
C-43-43712-21,2026-08-17,4.0,44.25,3956.43,3980.0,23.57,0
C-53-7871824-22,2026-08-17,22.5,44.25,18489.57,16951.63,-1537.95,0
C-43-43044-21,2026-08-17,4.0,44.25,3956.43,3980.0,23.57,0
C-43-41167-21,2026-08-17,10.5,44.25,9342.67,8703.33,-639.33,0
C-43-42773-21,2026-08-17,14.0,44.25,11868.33,11063.72,-804.61,0
C-43-43476-21,2026-08-17,6.5,44.25,5588.71,5779.28,190.57,0
C-4123175090,2026-08-17,5.0,44.25,4542.75,4624.59,81.84,0
C-53-7871725-22,2026-08-17,4.5,44.25,4250.07,4304.02,53.95,0
C-53-7871687-22,2026-08-17,8.0,44.25,6111.69,6934.12,822.42,0
C-4112266644,2026-08-17,6.0,44.25,5327.7,5395.27,67.57,0
C-43-41670-21,2026-08-17,6.5,44.25,5588.71,5779.28,190.57,0
C-43-43519-21,2026-08-17,4.5,44.25,4250.07,4304.02,53.95,0
C-53-7871515-22,2026-08-17,8.5,44.25,6634.67,7320.28,685.61,0
C-4117722474,2026-08-17,12.0,44.25,10425.09,9744.3,-680.8,0
C-43-42404-21,2026-08-17,2.0,44.25,2922.94,2656.55,-266.4,0
C-53-7871789-22,2026-08-17,3.5,44.25,3663.75,3657.56,-6.19,0
C-43-42885-21,2026-08-17,10.0,44.25,7157.66,8269.18,1111.52,0
C-43-41384-21,2026-08-17,3.5,44.25,3663.75,3657.56,-6.19,0
C-43-42034-21,2026-08-17,2.5,44.25,3262.64,3001.23,-261.41,0
C-43-43589-21,2026-08-17,26.5,44.25,25460.11,19965.25,-5494.86,0
C-4118307040,2026-08-17,4.5,44.25,4250.07,4304.02,53.95,0
C-43-43310-21,2026-08-17,6.0,44.25,5327.7,5395.27,67.57,0
C-53-7871836-22,2026-08-17,10.5,44.25,9342.67,8703.33,-639.33,0
C-43-43020-21,2026-08-17,3.5,44.25,3663.75,3657.56,-6.19,0
C-43-41851-21,2026-08-17,3.0,44.25,3371.07,3336.45,-34.62,0
C-43-42722-21,2026-08-17,13.5,44.25,11507.52,10739.17,-768.35,0
C-43-43697-21,2026-08-17,5.0,44.25,4542.75,4624.59,81.84,0
C-53-7871773-22,2026-08-17,9.5,44.25,7157.66,7964.89,807.23,0
C-43-43042-21,2026-08-17,2.5,44.25,3139.81,3001.23,-138.58,0
C-4112605395,2026-08-17,7.0,44.25,5850.68,6165.77,315.08,0
C-43-41789-21,2026-08-17,10.0,44.25,7418.67,8269.18,850.51,0
C-43-41708-21,2026-08-17,18.5,44.25,15114.66,13979.49,-1135.17,0
C-53-7871846-22,2026-08-17,7.0,44.25,5850.68,6165.77,315.08,0
C-53-7871711-22,2026-08-17,5.5,44.25,5066.69,5009.9,-56.78,0
C-43-43291-21,2026-08-17,5.0,44.25,4542.75,4624.59,81.84,0
C-43-42589-21,2026-08-17,10.0,44.25,7418.67,8269.18,850.51,0
C-43-42960-21,2026-08-17,8.0,44.25,6373.66,6934.12,560.45,0
C-43-43460-21,2026-08-17,4.0,44.25,3956.43,3980.0,23.57,0
C-43-42004-21,2026-08-17,5.5,44.25,5066.69,5009.9,-56.78,0
C-43-44308-21,2026-08-17,10.0,44.25,7418.67,8269.18,850.51,0
C-43-44525-21,2026-08-17,5.5,44.25,5066.69,5009.9,-56.78,0
C-43-44549-21,2026-08-17,7.5,44.25,6111.69,6549.65,437.96,0
C-43-44139-21,2026-08-17,6.0,44.25,5327.7,5395.27,67.57,0
C-43-44733-21,2026-08-17,5.0,44.25,4542.75,4624.59,81.84,0
C-43-44388-21,2026-08-17,4.5,44.25,4250.07,4304.02,53.95,0
C-43-44208-21,2026-08-17,3.5,44.25,3663.75,3657.56,-6.19,0
C-43-44632-21,2026-08-17,6.5,44.25,5588.71,5779.28,190.57,0
C-43-44563-21,2026-08-17,5.5,44.25,5066.69,5009.9,-56.78,0
C-43-44488-21,2026-08-17,5.0,44.25,4542.75,4624.59,81.84,0
C-43-44491-21,2026-08-17,6.0,44.25,5066.69,5395.27,328.58,0
C-43-44164-21,2026-08-17,3.5,44.25,3663.75,3657.56,-6.19,0
C-43-44344-21,2026-08-17,6.0,44.25,5327.7,5395.27,67.57,0
C-53-7871912-22,2026-08-17,9.0,44.25,6896.65,7652.27,755.63,0
C-43-44192-21,2026-08-17,4.5,44.25,4250.07,4304.02,53.95,0
C-43-44224-21,2026-08-17,7.0,44.25,5850.68,6165.77,315.08,0
C-43-43731-21,2026-08-17,8.0,44.25,6373.66,6934.12,560.45,0
C-43-43799-21,2026-08-17,8.0,44.25,6373.66,6934.12,560.45,0
C-43-43919-21,2026-08-17,6.0,44.25,5327.7,5395.27,67.57,0
C-53-7871881-22,2026-08-17,4.0,44.25,3956.43,3980.0,23.57,0
C-43-44435-21,2026-08-17,6.5,44.25,5588.71,5779.28,190.57,0
C-43-44513-21,2026-08-17,2.5,44.25,2922.94,3001.23,78.29,0
C-53-7871900-22,2026-08-17,5.0,44.25,4542.75,4624.59,81.84,0
C-43-44336-21,2026-08-17,3.5,44.25,3663.75,3657.56,-6.19,0
C-43-43901-21,2026-08-17,11.5,44.25,10064.28,9397.45,-666.83,0
C-43-43873-21,2026-08-17,21.5,44.25,17299.67,16198.22,-1101.45,0
C-43-44279-21,2026-08-17,6.5,44.25,5588.71,5779.28,190.57,0
C-43-43948-21,2026-08-17,9.0,44.25,6896.65,7652.27,755.63,0
C-43-44536-21,2026-08-17,4.0,44.25,3956.43,3980.0,23.57,0
C-53-7871908-22,2026-08-17,3.0,44.25,3371.07,3336.45,-34.62,0
C-43-43940-21,2026-08-17,9.5,44.25,8696.85,7964.89,-731.97,0
C-43-44635-21,2026-08-17,5.5,44.25,5066.69,5009.9,-56.78,0
C-43-43789-21,2026-08-17,4.5,44.25,4250.07,4304.02,53.95,0
C-43-44049-21,2026-08-17,6.5,44.25,5588.71,5779.28,190.57,0
C-43-44187-21,2026-08-17,4.0,44.25,3956.43,3980.0,23.57,0
C-43-44024-21,2026-08-17,9.5,44.25,7157.66,7964.89,807.23,0
C-43-44671-21,2026-08-17,5.0,44.25,4542.75,4624.59,81.84,0
C-43-44315-21,2026-08-17,2.5,44.25,3262.64,3001.23,-261.41,0
C-43-44366-21,2026-08-17,13.5,44.25,11507.52,10739.17,-768.35,0
C-43-44541-21,2026-08-17,3.5,44.25,3663.75,3657.56,-6.19,0
C-43-44458-21,2026-08-17,2.0,44.25,2922.94,2656.55,-266.4,0
C-43-44401-21,2026-08-17,12.0,44.25,10425.09,9744.3,-680.8,0
C-43-44674-21,2026-08-17,2.5,44.25,3262.64,3001.23,-261.41,0
C-4133381878,2026-08-17,7.0,44.25,5850.68,6165.77,315.08,0
C-43-44599-21,2026-08-17,2.0,44.25,2922.94,2656.55,-266.4,0
C-43-44443-21,2026-08-17,4.0,44.25,3956.43,3980.0,23.57,0
C-43-43892-21,2026-08-17,5.5,44.25,5066.69,5009.9,-56.78,0
C-43-44393-21,2026-08-17,4.5,44.25,4250.07,4304.02,53.95,0
C-43-44708-21,2026-08-17,3.5,44.25,3663.75,3657.56,-6.19,0
C-43-44275-21,2026-08-17,4.5,44.25,4250.07,4304.02,53.95,0
C-4127831973,2026-08-14,3.5,46.75,3436.33,3720.95,284.62,0
C-43-43734-21,2026-08-14,7.5,46.75,6230.68,6663.16,432.48,0
C-43-44058-21,2026-08-14,6.0,46.75,5431.34,5488.78,57.44,0
C-43-44141-21,2026-08-14,2.0,46.75,2979.56,2702.59,-276.97,0
C-43-43247-21,2026-08-14,6.0,46.75,5431.34,5488.78,57.44,0
C-43-44128-21,2026-08-14,5.5,46.75,5164.57,5096.73,-67.84,0
C-43-44329-21,2026-08-14,4.5,46.75,4331.63,4378.62,46.98,0
C-43-44257-21,2026-08-14,5.0,46.75,4631.03,4704.74,73.71,0
C-4123701636,2026-08-14,10.5,46.75,7562.61,8854.17,1291.56,0
C-43-43570-21,2026-08-14,9.5,46.75,7295.84,8102.93,807.09,0
C-43-43507-21,2026-08-14,5.5,46.75,5164.57,5096.73,-67.84,0
C-53-7871794-22,2026-08-14,3.5,46.75,3734.76,3720.95,-13.81,0
C-53-7871681-22,2026-08-14,2.0,46.75,2979.56,2702.59,-276.97,0
C-53-7871683-22,2026-08-14,6.0,46.75,5431.34,5488.78,57.44,0
C-43-43338-21,2026-08-14,5.5,46.75,5164.57,5096.73,-67.84,0
C-43-44644-21,2026-08-14,2.0,46.75,2867.28,2702.59,-164.7,0
C-43-44455-21,2026-08-14,1.5,46.75,2633.14,2352.27,-280.87,0
C-43-43825-21,2026-08-14,10.0,46.75,7562.61,8412.49,849.89,0
C-43-42173-21,2026-08-14,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-44710-21,2026-08-14,2.5,46.75,3325.01,3053.25,-271.77,0
C-53-7871820-22,2026-08-14,7.5,46.75,6230.68,6663.16,432.48,0
C-43-44328-21,2026-08-14,4.5,46.75,4331.63,4378.62,46.98,0
C-4116112040,2026-08-14,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-44350-21,2026-08-14,1.5,46.75,2633.14,2352.27,-280.87,0
C-53-7871791-22,2026-08-14,12.0,46.75,10626.61,9913.18,-713.43,0
C-43-43832-21,2026-08-14,9.0,46.75,7030.03,7784.89,754.86,0
C-53-7871889-22,2026-08-14,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-44089-21,2026-08-14,6.0,46.75,5431.34,5488.78,57.44,0
C-43-44522-21,2026-08-14,4.5,46.75,4033.2,4378.62,345.42,0
C-53-7871903-22,2026-08-14,13.5,46.75,11730.15,10925.29,-804.86,0
C-43-43764-21,2026-08-14,9.0,46.75,7030.03,7784.89,754.86,0
C-43-44043-21,2026-08-14,5.5,46.75,5164.57,5096.73,-67.84,0
C-43-41660-21,2026-08-14,8.5,46.75,6763.26,7447.15,683.89,0
C-43-43875-21,2026-08-14,7.0,46.75,5963.91,6272.63,308.71,0
C-43-41454-21,2026-08-14,5.0,46.75,4631.03,4704.74,73.71,0
C-43-44313-21,2026-08-14,7.5,46.75,6230.68,6663.16,432.48,0
C-4126895948,2026-08-14,7.5,46.75,6230.68,6663.16,432.48,0
C-43-41797-21,2026-08-14,5.5,46.75,5164.57,5096.73,-67.84,0
C-43-43985-21,2026-08-14,6.0,46.75,5431.34,5488.78,57.44,0
C-43-44000-21,2026-08-14,5.0,46.75,4631.03,4704.74,73.71,0
C-43-44136-21,2026-08-14,5.0,46.75,4631.03,4704.74,73.71,0
C-43-44606-21,2026-08-14,4.0,46.75,4033.2,4048.98,15.78,0
C-43-44356-21,2026-08-14,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-44061-21,2026-08-14,5.5,46.75,5164.57,5096.73,-67.84,0
C-43-44133-21,2026-08-14,4.0,46.75,4033.2,4048.98,15.78,0
C-43-39322-21,2026-08-14,2.5,46.75,3325.01,3053.25,-271.77,0
C-43-44209-21,2026-08-14,9.0,46.75,7030.03,7784.89,754.86,0
C-43-43953-21,2026-08-14,9.0,46.75,7030.03,7784.89,754.86,0
C-43-43896-21,2026-08-14,6.0,46.75,5431.34,5488.78,57.44,0
C-43-44451-21,2026-08-14,2.0,46.75,2979.56,2702.59,-276.97,0
C-43-43897-21,2026-08-14,2.5,46.75,3325.01,3053.25,-271.77,0
C-43-43990-21,2026-08-14,6.5,46.75,5697.15,5879.44,182.29,0
C-43-44090-21,2026-08-14,4.5,46.75,4331.63,4378.62,46.98,0
C-43-43595-21,2026-08-14,6.5,46.75,5697.15,5879.44,182.29,0
C-53-7871545-22,2026-08-14,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-44552-21,2026-08-14,4.5,46.75,4331.63,4378.62,46.98,0
C-43-42307-21,2026-08-14,4.0,46.75,4033.2,4048.98,15.78,0
C-4111119975,2026-08-14,3.0,46.75,3436.33,3394.28,-42.05,0
C-43-42468-21,2026-08-14,7.5,46.75,6230.68,6663.16,432.48,0
C-43-42022-21,2026-08-14,20.0,46.75,16509.92,15210.26,-1299.66,0
C-43-44170-21,2026-08-14,6.5,46.75,5697.15,5879.44,182.29,0
C-43-44577-21,2026-08-14,2.5,46.75,3325.01,3053.25,-271.77,0
C-43-43776-21,2026-08-14,4.0,46.75,4033.2,4048.98,15.78,0
C-43-43932-21,2026-08-14,7.0,46.75,5963.91,6272.63,308.71,0
C-43-43223-21,2026-08-14,10.0,46.75,7562.61,8412.49,849.89,0
C-43-43216-21,2026-08-14,22.5,46.75,18442.55,17245.42,-1197.14,0
C-43-43640-21,2026-08-14,8.5,46.75,6763.26,7447.15,683.89,0
C-43-44047-21,2026-08-14,1.5,46.75,2633.14,2352.27,-280.87,0
C-43-43244-21,2026-08-14,6.0,46.75,5431.34,5488.78,57.44,0
C-43-43957-21,2026-08-14,9.5,46.75,7295.84,8102.93,807.09,0
C-43-44008-21,2026-08-14,2.0,46.75,2979.56,2702.59,-276.97,0
C-43-44314-21,2026-08-14,5.5,46.75,5164.57,5096.73,-67.84,0
C-43-43285-21,2026-08-14,4.5,46.75,4331.63,4378.62,46.98,0
C-43-44003-21,2026-08-14,4.0,46.75,4033.2,4048.98,15.78,0
C-43-43185-21,2026-08-14,6.5,46.75,5697.15,5879.44,182.29,0
C-43-43973-21,2026-08-14,9.5,46.75,7295.84,8102.93,807.09,0
C-53-7871713-22,2026-08-14,4.0,46.75,4986.08,4048.98,-937.1,0
C-43-44824-21,2026-08-14,8.0,46.75,6762.3,7054.29,291.99,0
C-53-7871816-22,2026-08-13,2.5,46.75,3325.01,3053.25,-271.77,0
C-43-44066-21,2026-08-13,4.0,46.75,3734.76,4048.98,314.22,0
C-43-43749-21,2026-08-13,10.5,46.75,7561.65,8854.17,1292.52,0
C-53-7871755-22,2026-08-13,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-44202-21,2026-08-13,6.0,46.75,5430.38,5488.78,58.4,0
C-53-7871739-22,2026-08-13,6.0,46.75,5430.38,5488.78,58.4,0
C-53-7871891-22,2026-08-13,5.0,46.75,4630.07,4704.74,74.67,0
C-43-43056-21,2026-08-13,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-44548-21,2026-08-13,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-44512-21,2026-08-13,8.0,46.75,6496.49,7054.29,557.8,0
C-43-44335-21,2026-08-13,7.0,46.75,5962.95,6272.63,309.67,0
C-43-43853-21,2026-08-13,12.5,46.75,10993.18,10266.92,-726.26,0
C-43-43778-21,2026-08-13,4.0,46.75,4033.2,4048.98,15.78,0
C-43-42945-21,2026-08-13,9.0,46.75,7029.07,7784.89,755.82,0
C-43-43280-21,2026-08-13,6.5,46.75,5697.15,5879.44,182.29,0
C-43-42059-21,2026-08-13,9.0,46.75,7029.07,7784.89,755.82,0
C-43-43479-21,2026-08-13,4.0,46.75,4033.2,4048.98,15.78,0
C-53-7871604-22,2026-08-13,2.0,46.75,2979.56,2702.59,-276.97,0
C-43-43655-21,2026-08-13,7.0,46.75,5962.95,6272.63,309.67,0
C-53-7871839-22,2026-08-13,1.5,46.75,2533.34,2352.27,-181.07,0
C-43-41976-21,2026-08-13,21.5,46.75,18036.64,16478.95,-1557.69,0
C-43-43459-21,2026-08-13,4.5,46.75,4331.63,4378.62,46.98,0
C-43-43900-21,2026-08-13,4.0,46.75,4033.2,4048.98,15.78,0
C-4115411889,2026-08-13,9.5,46.75,7294.88,8102.93,808.05,0
C-43-43884-21,2026-08-13,2.5,46.75,3325.01,3053.25,-271.77,0
C-43-43594-21,2026-08-13,10.0,46.75,7561.65,8412.49,850.85,0
C-43-43983-21,2026-08-13,5.5,46.75,5163.61,5096.73,-66.88,0
C-43-39222-21,2026-08-13,5.0,46.75,4630.07,4704.74,74.67,0
C-43-44014-21,2026-08-13,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-43996-21,2026-08-13,4.5,46.75,4331.63,4378.62,46.98,0
C-43-44277-21,2026-08-13,4.0,46.75,4033.2,4048.98,15.78,0
C-43-43189-21,2026-08-13,2.0,46.75,2979.56,2702.59,-276.97,0
C-43-40096-21,2026-08-13,10.0,46.75,7561.65,8412.49,850.85,0
C-43-43635-21,2026-08-13,8.0,46.75,6496.49,7054.29,557.8,0
C-53-7871904-22,2026-08-13,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-43454-21,2026-08-13,13.5,46.75,11728.23,10925.29,-802.94,0
C-43-42600-21,2026-08-13,4.5,46.75,4331.63,4378.62,46.98,0
C-43-43943-21,2026-08-13,5.0,46.75,4630.07,4704.74,74.67,0
C-43-44361-21,2026-08-13,29.0,46.75,5430.38,22227.42,16797.05,0
C-43-43807-21,2026-08-13,6.5,46.75,5697.15,5879.44,182.29,0
C-43-43977-21,2026-08-13,6.5,46.75,5430.38,5879.44,449.06,0
C-43-44197-21,2026-08-13,16.5,46.75,13934.35,12903.1,-1031.26,0
C-43-44185-21,2026-08-13,10.5,46.75,9523.07,8854.17,-668.9,0
C-53-7871910-22,2026-08-13,7.5,46.75,5962.95,6663.16,700.21,0
C-43-39261-21,2026-08-13,7.0,46.75,5962.95,6272.63,309.67,0
C-43-43968-21,2026-08-13,4.5,46.75,4331.63,4378.62,46.98,0
C-43-44262-21,2026-08-13,1.5,46.75,2533.34,2352.27,-181.07,0
C-43-43987-21,2026-08-13,2.5,46.75,3325.01,3053.25,-271.77,0
C-43-43069-21,2026-08-13,15.5,46.75,13199.3,12244.84,-954.45,0
C-43-44059-21,2026-08-13,8.0,46.75,6496.49,7054.29,557.8,0
C-43-43946-21,2026-08-13,9.0,46.75,7029.07,7784.89,755.82,0
C-4125971695,2026-08-13,4.5,46.75,4331.63,4378.62,46.98,0
C-53-7871833-22,2026-08-13,2.5,46.75,3325.01,3053.25,-271.77,0
C-43-44301-21,2026-08-13,6.0,46.75,5163.61,5488.78,325.17,0
C-43-44075-21,2026-08-13,5.0,46.75,4331.63,4704.74,373.1,0
C-43-44083-21,2026-08-13,6.5,46.75,5697.15,5879.44,182.29,0
C-43-44096-21,2026-08-13,7.0,46.75,5962.95,6272.63,309.67,0
C-43-44310-21,2026-08-13,8.0,46.75,6496.49,7054.29,557.8,0
C-53-7871767-22,2026-08-13,1.5,46.75,2533.34,2352.27,-181.07,0
C-43-43281-21,2026-08-13,14.5,46.75,12464.24,11583.16,-881.08,0
C-43-43899-21,2026-08-13,3.5,46.75,3734.76,3720.95,-13.81,0
C-43-43735-21,2026-08-13,8.0,46.75,6496.49,7054.29,557.8,0
C-43-43606-21,2026-08-13,4.0,46.75,4033.2,4048.98,15.78,0
C-43-43689-21,2026-08-13,13.0,46.75,11360.7,10597.84,-762.87,0
C-43-41697-21,2026-08-13,6.5,46.75,5697.15,5879.44,182.29,0
C-43-44183-21,2026-08-13,1.5,46.75,2633.14,2352.27,-280.87,0
C-43-43848-21,2026-08-13,6.0,46.75,5430.38,5488.78,58.4,0
C-4126794374,2026-08-13,4.0,46.75,4988.0,4048.98,-939.02,0
C-43-43321-21,2026-08-13,7.5,46.75,6229.72,6663.16,433.44,0
C-43-43812-21,2026-08-13,15.5,46.75,13199.3,12244.84,-954.45,0
C-43-44199-21,2026-08-13,5.5,46.75,5163.61,5096.73,-66.88,0
C-43-43076-21,2026-08-13,4.0,46.75,4033.2,4048.98,15.78,0
C-43-43918-21,2026-08-13,6.0,46.75,5430.38,5488.78,58.4,0
C-43-41333-21,2026-08-13,19.5,46.75,16140.47,14885.18,-1255.3,0
C-43-43315-21,2026-08-13,11.0,46.75,9890.6,9206.49,-684.11,0
C-43-44283-21,2026-08-13,17.0,46.75,13934.35,13232.02,-702.33,0
C-43-43888-21,2026-08-13,6.0,46.75,5430.38,5488.78,58.4,0
C-43-44124-21,2026-08-13,8.0,46.75,6229.72,7054.29,824.57,0
C-43-41776-21,2026-08-13,7.5,46.75,6229.72,6663.16,433.44,0
C-43-41541-21,2026-08-13,12.0,46.75,10258.12,9913.18,-344.95,0
C-43-44378-21,2026-08-13,1.5,46.75,2533.34,2352.27,-181.07,0
C-43-43756-21,2026-08-13,6.5,46.75,5697.15,5879.44,182.29,0
C-53-7871913-22,2026-08-13,4.5,46.75,4331.63,4378.62,46.98,0
C-4120693913,2026-08-13,13.0,46.75,11360.7,10597.84,-762.87,0
C-43-43591-21,2026-08-13,13.5,46.75,11728.23,10925.29,-802.94,0
C-43-42212-21,2026-08-13,12.0,46.75,10625.65,9913.18,-712.47,0
C-43-44236-21,2026-08-13,5.5,46.75,5163.61,5096.73,-66.88,0
C-43-44153-21,2026-08-13,7.0,46.75,5962.95,6272.63,309.67,0
C-43-41697-21,2026-08-13,6.5,46.75,5697.15,5879.44,182.29,0
C-4115411889,2026-08-13,9.5,46.75,7294.88,8102.93,808.05,0
C-43-41541-21,2026-08-13,12.0,46.75,10258.12,9913.18,-344.95,0
C-43-41776-21,2026-08-13,7.5,46.75,6229.72,6663.16,433.44,0
C-43-42600-21,2026-08-13,4.5,46.75,4331.63,4378.62,46.98,0
C-43-42212-21,2026-08-13,12.0,46.75,10625.65,9913.18,-712.47,0
C-43-39222-21,2026-08-13,5.0,46.75,4630.07,4704.74,74.67,0
C-43-42059-21,2026-08-13,9.0,46.75,7029.07,7784.89,755.82,0
C-43-39261-21,2026-08-13,7.0,46.75,5962.95,6272.63,309.67,0
C-4126794374,2026-08-13,4.0,46.75,4988.0,4048.98,-939.02,0
C-43-40096-21,2026-08-13,10.0,46.75,7561.65,8412.49,850.85,0
C-43-41333-21,2026-08-13,19.5,46.75,16140.47,14885.18,-1255.3,0
C-43-41976-21,2026-08-13,21.5,46.75,18036.64,16478.95,-1557.69,0
C-53-7871604-22,2026-08-13,2.0,46.75,2979.56,2702.59,-276.97,0
C-43-43269-21,2026-08-12,1.5,46.75,2636.02,2352.27,-283.75,0
C-53-7871744-22,2026-08-12,8.0,46.75,6236.44,7054.29,817.85,0
C-43-43393-21,2026-08-12,5.0,46.75,4634.87,4704.74,69.87,0
C-43-44026-21,2026-08-12,3.5,46.75,3738.6,3720.95,-17.65,0
C-53-7871918-22,2026-08-12,3.0,46.75,3439.21,3394.28,-44.93,0
C-43-43663-21,2026-08-12,10.0,46.75,7302.56,8412.49,1109.94,0
C-43-43956-21,2026-08-12,4.5,46.75,4336.43,4378.62,42.18,0
C-43-43636-21,2026-08-12,5.0,46.75,4634.87,4704.74,69.87,0
C-43-44227-21,2026-08-12,3.5,46.75,3738.6,3720.95,-17.65,0
C-53-7871641-22,2026-08-12,6.5,46.75,5702.9,5879.44,176.53,0
C-43-41945-21,2026-08-12,2.5,46.75,3328.85,3053.25,-275.61,0
C-43-42422-21,2026-08-12,6.5,46.75,5702.9,5879.44,176.53,0
C-43-43988-21,2026-08-12,5.5,46.75,5169.37,5096.73,-72.63,0
C-43-43905-21,2026-08-12,29.5,46.75,28405.12,22610.66,-5794.46,0
C-43-43048-21,2026-08-12,9.5,46.75,7302.56,8102.93,800.37,0
C-43-43603-21,2026-08-12,3.5,46.75,3439.21,3720.95,281.75,0
C-43-39558-21,2026-08-12,3.0,46.75,3328.85,3394.28,65.42,0
C-43-44101-21,2026-08-12,5.0,46.75,4634.87,4704.74,69.87,0
C-43-44291-21,2026-08-12,8.0,46.75,6503.21,7054.29,551.08,0
C-53-7871550-22,2026-08-12,4.0,46.75,4037.04,4048.98,11.94,0
C-43-43910-21,2026-08-12,8.0,46.75,6503.21,7054.29,551.08,0
C-43-43583-21,2026-08-12,19.5,46.75,16157.74,14885.18,-1272.57,0
C-43-42216-21,2026-08-12,5.5,46.75,5169.37,5096.73,-72.63,0
C-43-44196-21,2026-08-12,7.5,46.75,6236.44,6663.16,426.72,0
C-43-44274-21,2026-08-12,2.0,46.75,2536.22,2702.59,166.36,0
C-43-43878-21,2026-08-12,2.0,46.75,2982.44,2702.59,-279.85,0
C-4113628777,2026-08-12,8.5,46.75,6769.98,7447.15,677.17,0
C-4123996646,2026-08-12,5.5,46.75,5169.37,5096.73,-72.63,0
